GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US64834,64834,"ZIP 64834 (Carl Junction, MO)",00,Total for all sectors,2008,92,451,G,2087,G,9440,G
8610000US64835,64835,"ZIP 64835 (Carterville, MO)",00,Total for all sectors,2008,19,148,G,1056,G,4354,G
8610000US64836,64836,"ZIP 64836 (Carthage, MO)",00,Total for all sectors,2008,542,9791,G,96180,G,353821,G
8610000US64840,64840,"ZIP 64840 (Diamond, MO)",00,Total for all sectors,2008,43,184,G,784,G,3275,G
8610000US64841,64841,"ZIP 64841 (Duenweg, MO)",00,Total for all sectors,2008,14,366,H,3135,H,10687,H
8610000US64842,64842,"ZIP 64842 (Fairview, MO)",00,Total for all sectors,2008,7,23,G,68,G,232,G
8610000US64843,64843,"ZIP 64843 (Goodman, MO)",00,Total for all sectors,2008,32,329,G,2343,G,8616,G
8610000US64844,64844,"ZIP 64844 (Granby, MO)",00,Total for all sectors,2008,42,268,G,1376,G,6065,G
8610000US64847,64847,"ZIP 64847 (Lanagan, MO)",00,Total for all sectors,2008,8,b,D,D,D,D,D
8610000US64848,64848,"ZIP 64848 (La Russell, MO)",00,Total for all sectors,2008,7,b,S,67,H,318,H
8610000US64849,64849,"ZIP 64849 (Neck City, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64850,64850,"ZIP 64850 (Neosho, MO)",00,Total for all sectors,2008,582,8634,G,61365,G,236577,G
8610000US64854,64854,"ZIP 64854 (Noel, MO)",00,Total for all sectors,2008,54,1247,G,7686,G,32474,G
8610000US64855,64855,"ZIP 64855 (Oronogo, MO)",00,Total for all sectors,2008,31,109,G,419,G,1691,G
8610000US64856,64856,"ZIP 64856 (Pineville, MO)",00,Total for all sectors,2008,75,g,D,D,D,D,D
8610000US64857,64857,"ZIP 64857 (Purcell, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US64858,64858,"ZIP 64858 (Racine, MO)",00,Total for all sectors,2008,4,16,G,44,G,208,G
8610000US64859,64859,"ZIP 64859 (Reeds, MO)",00,Total for all sectors,2008,9,40,G,231,H,967,H
8610000US64861,64861,"ZIP 64861 (Rocky Comfort, MO)",00,Total for all sectors,2008,10,30,G,139,G,537,G
8610000US64862,64862,"ZIP 64862 (Sarcoxie, MO)",00,Total for all sectors,2008,55,387,G,2181,G,8663,G
8610000US64863,64863,"ZIP 64863 (South West City, MO)",00,Total for all sectors,2008,35,1648,G,7962,G,40322,G
8610000US64864,64864,"ZIP 64864 (Saginaw, MO)",00,Total for all sectors,2008,4,11,G,21,G,85,G
8610000US64865,64865,"ZIP 64865 (Seneca, MO)",00,Total for all sectors,2008,85,1116,G,6598,G,29096,G
8610000US64866,64866,"ZIP 64866 (Stark City, MO)",00,Total for all sectors,2008,13,36,H,136,G,552,G
8610000US64867,64867,"ZIP 64867 (Stella, MO)",00,Total for all sectors,2008,7,b,S,S,S,1694,H
8610000US64868,64868,"ZIP 64868 (Tiff City, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US64870,64870,"ZIP 64870 (Webb City, MO)",00,Total for all sectors,2008,251,3008,G,18387,G,75166,G
8610000US64873,64873,"ZIP 64873 (Wentworth, MO)",00,Total for all sectors,2008,11,b,S,S,S,315,H
8610000US64874,64874,"ZIP 64874 (Wheaton, MO)",00,Total for all sectors,2008,17,87,H,337,H,1478,H
8610000US64999,64999,"ZIP 64999 (Kansas City, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65001,65001,"ZIP 65001 (Argyle, MO)",00,Total for all sectors,2008,8,b,D,D,D,D,D
8610000US65010,65010,"ZIP 65010 (Ashland, MO)",00,Total for all sectors,2008,133,923,G,4193,G,19628,G
8610000US65011,65011,"ZIP 65011 (Barnett, MO)",00,Total for all sectors,2008,22,103,G,672,H,2561,H
8610000US65013,65013,"ZIP 65013 (Belle, MO)",00,Total for all sectors,2008,66,572,G,3457,G,14735,G
8610000US65014,65014,"ZIP 65014 (Bland, MO)",00,Total for all sectors,2008,25,78,G,413,G,1893,G
8610000US65016,65016,"ZIP 65016 (Bonnots Mill, MO)",00,Total for all sectors,2008,17,48,G,301,G,1400,G
8610000US65017,65017,"ZIP 65017 (Brumley, MO)",00,Total for all sectors,2008,9,b,S,S,S,486,H
8610000US65018,65018,"ZIP 65018 (California, MO)",00,Total for all sectors,2008,207,1908,G,10991,G,42905,G
8610000US65020,65020,"ZIP 65020 (Camdenton, MO)",00,Total for all sectors,2008,497,4445,G,27854,G,115549,G
8610000US65023,65023,"ZIP 65023 (Centertown, MO)",00,Total for all sectors,2008,21,109,H,272,G,1088,H
8610000US65024,65024,"ZIP 65024 (Chamois, MO)",00,Total for all sectors,2008,23,180,G,1283,G,5180,G
8610000US65025,65025,"ZIP 65025 (Clarksburg, MO)",00,Total for all sectors,2008,5,9,G,22,G,101,G
8610000US65026,65026,"ZIP 65026 (Eldon, MO)",00,Total for all sectors,2008,297,2948,G,17952,G,77531,G
8610000US65032,65032,"ZIP 65032 (Eugene, MO)",00,Total for all sectors,2008,25,c,D,D,D,D,D
8610000US65034,65034,"ZIP 65034 (Fortuna, MO)",00,Total for all sectors,2008,8,22,G,111,G,533,G
8610000US65035,65035,"ZIP 65035 (Freeburg, MO)",00,Total for all sectors,2008,35,734,H,4543,H,18943,H
8610000US65036,65036,"ZIP 65036 (Gasconade, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65037,65037,"ZIP 65037 (Gravois Mills, MO)",00,Total for all sectors,2008,127,659,G,2442,G,10890,G
8610000US65038,65038,"ZIP 65038 (Laurie, MO)",00,Total for all sectors,2008,83,531,G,2882,G,12071,G
8610000US65039,65039,"ZIP 65039 (Hartsburg, MO)",00,Total for all sectors,2008,32,c,S,672,G,3263,G
8610000US65040,65040,"ZIP 65040 (Henley, MO)",00,Total for all sectors,2008,9,29,G,150,G,543,G
8610000US65041,65041,"ZIP 65041 (Hermann, MO)",00,Total for all sectors,2008,189,1894,G,10908,G,46038,G
8610000US65042,65042,"ZIP 65042 (High Point, MO)",00,Total for all sectors,2008,3,a,D,D,D,D,D
8610000US65043,65043,"ZIP 65043 (Holts Summit, MO)",00,Total for all sectors,2008,132,913,H,5304,G,22576,G
8610000US65046,65046,"ZIP 65046 (Jamestown, MO)",00,Total for all sectors,2008,18,90,H,571,H,2847,H
8610000US65047,65047,"ZIP 65047 (Kaiser, MO)",00,Total for all sectors,2008,46,598,H,2590,G,11600,G
8610000US65048,65048,"ZIP 65048 (Koeltztown, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65049,65049,"ZIP 65049 (Lake Ozark, MO)",00,Total for all sectors,2008,349,3076,G,20746,G,91975,G
8610000US65050,65050,"ZIP 65050 (Latham, MO)",00,Total for all sectors,2008,6,26,G,165,G,644,G
8610000US65051,65051,"ZIP 65051 (Linn, MO)",00,Total for all sectors,2008,112,1540,G,12436,H,50473,H
8610000US65052,65052,"ZIP 65052 (Linn Creek, MO)",00,Total for all sectors,2008,84,469,G,2608,G,12746,G
8610000US65053,65053,"ZIP 65053 (Lohman, MO)",00,Total for all sectors,2008,22,100,G,747,G,3478,H
8610000US65054,65054,"ZIP 65054 (Loose Creek, MO)",00,Total for all sectors,2008,25,138,G,740,G,2832,G
8610000US65055,65055,"ZIP 65055 (Mc Girk, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65058,65058,"ZIP 65058 (Meta, MO)",00,Total for all sectors,2008,12,c,D,D,D,D,D
8610000US65059,65059,"ZIP 65059 (Mokane, MO)",00,Total for all sectors,2008,7,72,G,S,S,1378,H
8610000US65061,65061,"ZIP 65061 (Morrison, MO)",00,Total for all sectors,2008,4,b,S,83,G,342,G
8610000US65062,65062,"ZIP 65062 (Mount Sterling, MO)",00,Total for all sectors,2008,3,45,G,174,G,662,G
8610000US65063,65063,"ZIP 65063 (New Bloomfield, MO)",00,Total for all sectors,2008,36,169,G,906,G,3986,G
8610000US65064,65064,"ZIP 65064 (Olean, MO)",00,Total for all sectors,2008,5,26,G,157,G,597,G
8610000US65065,65065,"ZIP 65065 (Osage Beach, MO)",00,Total for all sectors,2008,675,7653,H,48461,H,208920,H
8610000US65066,65066,"ZIP 65066 (Owensville, MO)",00,Total for all sectors,2008,184,2316,G,14214,G,57646,G
8610000US65067,65067,"ZIP 65067 (Portland, MO)",00,Total for all sectors,2008,7,c,D,D,D,D,D
8610000US65068,65068,"ZIP 65068 (Prairie Home, MO)",00,Total for all sectors,2008,9,33,G,129,G,543,G
8610000US65069,65069,"ZIP 65069 (Rhineland, MO)",00,Total for all sectors,2008,12,76,H,393,G,1815,G
8610000US65072,65072,"ZIP 65072 (Rocky Mount, MO)",00,Total for all sectors,2008,42,129,G,614,G,3396,G
8610000US65074,65074,"ZIP 65074 (Russellville, MO)",00,Total for all sectors,2008,48,164,G,777,G,3467,G
8610000US65075,65075,"ZIP 65075 (Saint Elizabeth, MO)",00,Total for all sectors,2008,22,146,G,860,G,3390,G
8610000US65076,65076,"ZIP 65076 (Saint Thomas, MO)",00,Total for all sectors,2008,5,23,G,103,G,446,G
8610000US65077,65077,"ZIP 65077 (Steedman, MO)",00,Total for all sectors,2008,7,b,D,D,D,D,D
8610000US65078,65078,"ZIP 65078 (Stover, MO)",00,Total for all sectors,2008,52,184,G,798,G,3155,G
8610000US65079,65079,"ZIP 65079 (Sunrise Beach, MO)",00,Total for all sectors,2008,148,725,G,4557,G,20350,G
8610000US65080,65080,"ZIP 65080 (Tebbetts, MO)",00,Total for all sectors,2008,4,25,G,128,G,632,G
8610000US65081,65081,"ZIP 65081 (Tipton, MO)",00,Total for all sectors,2008,90,686,G,4621,G,19325,G
8610000US65082,65082,"ZIP 65082 (Tuscumbia, MO)",00,Total for all sectors,2008,15,64,G,325,G,1515,G
8610000US65083,65083,"ZIP 65083 (Ulman, MO)",00,Total for all sectors,2008,4,9,G,32,G,138,G
8610000US65084,65084,"ZIP 65084 (Versailles, MO)",00,Total for all sectors,2008,164,1658,G,9087,H,38186,H
8610000US65085,65085,"ZIP 65085 (Westphalia, MO)",00,Total for all sectors,2008,32,312,H,1769,G,6629,G
8610000US65101,65101,"ZIP 65101 (Jefferson City, MO)",00,Total for all sectors,2008,922,15129,G,130911,G,541168,G
8610000US65102,65102,"ZIP 65102 (Jefferson City, MO)",00,Total for all sectors,2008,88,1955,H,19174,H,87377,H
8610000US65103,65103,"ZIP 65103 (Jefferson City, MO)",00,Total for all sectors,2008,4,b,D,D,D,D,D
8610000US65104,65104,"ZIP 65104 (Jefferson City, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65106,65106,"ZIP 65106 (Jefferson City, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65107,65107,"ZIP 65107 (Jefferson City, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US65109,65109,"ZIP 65109 (Jefferson City, MO)",00,Total for all sectors,2008,1115,17160,G,130282,G,575371,G
8610000US65110,65110,"ZIP 65110 (Jefferson City, MO)",00,Total for all sectors,2008,20,240,H,2325,G,11105,G
8610000US65111,65111,"ZIP 65111 (Jefferson City, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65201,65201,"ZIP 65201 (Columbia, MO)",00,Total for all sectors,2008,1438,27486,G,224888,G,926397,G
8610000US65202,65202,"ZIP 65202 (Columbia, MO)",00,Total for all sectors,2008,905,13188,G,98930,G,419337,G
8610000US65203,65203,"ZIP 65203 (Columbia, MO)",00,Total for all sectors,2008,1467,18758,G,104905,G,440219,G
8610000US65205,65205,"ZIP 65205 (Columbia, MO)",00,Total for all sectors,2008,61,831,G,6086,G,23197,G
8610000US65211,65211,"ZIP 65211 (Columbia, MO)",00,Total for all sectors,2008,17,86,G,291,G,1117,G
8610000US65212,65212,"ZIP 65212 (Columbia, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65215,65215,"ZIP 65215 (Columbia, MO)",00,Total for all sectors,2008,4,f,D,D,D,D,D
8610000US65216,65216,"ZIP 65216 (Columbia, MO)",00,Total for all sectors,2008,2,f,D,D,D,D,D
8610000US65217,65217,"ZIP 65217 (Columbia, MO)",00,Total for all sectors,2008,4,g,D,D,D,D,D
8610000US65218,65218,"ZIP 65218 (Columbia, MO)",00,Total for all sectors,2008,6,g,D,D,D,D,D
8610000US65230,65230,"ZIP 65230 (Armstrong, MO)",00,Total for all sectors,2008,11,52,H,209,H,872,H
8610000US65231,65231,"ZIP 65231 (Auxvasse, MO)",00,Total for all sectors,2008,55,302,G,2145,G,9242,G
8610000US65232,65232,"ZIP 65232 (Benton City, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65233,65233,"ZIP 65233 (Boonville, MO)",00,Total for all sectors,2008,350,4242,G,24422,G,102529,G
8610000US65236,65236,"ZIP 65236 (Brunswick, MO)",00,Total for all sectors,2008,41,298,H,1693,H,9284,H
8610000US65237,65237,"ZIP 65237 (Bunceton, MO)",00,Total for all sectors,2008,12,43,H,176,G,682,G
8610000US65239,65239,"ZIP 65239 (Cairo, MO)",00,Total for all sectors,2008,20,62,H,409,G,2030,G
8610000US65240,65240,"ZIP 65240 (Centralia, MO)",00,Total for all sectors,2008,161,1878,G,15799,G,63994,G
8610000US65243,65243,"ZIP 65243 (Clark, MO)",00,Total for all sectors,2008,16,36,G,208,G,959,G
8610000US65244,65244,"ZIP 65244 (Clifton Hill, MO)",00,Total for all sectors,2008,8,e,D,D,D,D,D
8610000US65247,65247,"ZIP 65247 (Excello, MO)",00,Total for all sectors,2008,5,a,S,S,S,552,H
8610000US65248,65248,"ZIP 65248 (Fayette, MO)",00,Total for all sectors,2008,104,1137,G,5697,G,25770,G
8610000US65250,65250,"ZIP 65250 (Franklin, MO)",00,Total for all sectors,2008,4,a,D,D,D,D,D
8610000US65251,65251,"ZIP 65251 (Fulton, MO)",00,Total for all sectors,2008,432,7905,G,70892,H,285407,G
8610000US65254,65254,"ZIP 65254 (Glasgow, MO)",00,Total for all sectors,2008,47,429,G,2499,G,10819,G
8610000US65255,65255,"ZIP 65255 (Hallsville, MO)",00,Total for all sectors,2008,61,e,S,1463,H,5834,H
8610000US65256,65256,"ZIP 65256 (Harrisburg, MO)",00,Total for all sectors,2008,38,186,H,991,G,4627,G
8610000US65257,65257,"ZIP 65257 (Higbee, MO)",00,Total for all sectors,2008,16,73,G,308,G,1293,G
8610000US65258,65258,"ZIP 65258 (Holliday, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65259,65259,"ZIP 65259 (Huntsville, MO)",00,Total for all sectors,2008,39,182,G,998,G,3902,G
8610000US65260,65260,"ZIP 65260 (Jacksonville, MO)",00,Total for all sectors,2008,2,b,D,D,D,D,D
8610000US65261,65261,"ZIP 65261 (Keytesville, MO)",00,Total for all sectors,2008,33,125,G,698,G,2502,G
8610000US65262,65262,"ZIP 65262 (Kingdom City, MO)",00,Total for all sectors,2008,41,799,G,4167,G,17169,G
8610000US65263,65263,"ZIP 65263 (Madison, MO)",00,Total for all sectors,2008,22,63,G,186,G,739,G
8610000US65264,65264,"ZIP 65264 (Martinsburg, MO)",00,Total for all sectors,2008,22,176,G,904,G,4103,G
8610000US65265,65265,"ZIP 65265 (Mexico, MO)",00,Total for all sectors,2008,449,6136,G,43187,G,175080,G
8610000US65270,65270,"ZIP 65270 (Moberly, MO)",00,Total for all sectors,2008,516,8334,G,52438,G,216334,G
8610000US65274,65274,"ZIP 65274 (New Franklin, MO)",00,Total for all sectors,2008,23,130,H,541,G,2261,G
8610000US65275,65275,"ZIP 65275 (Paris, MO)",00,Total for all sectors,2008,77,409,G,1847,G,7573,G
8610000US65276,65276,"ZIP 65276 (Pilot Grove, MO)",00,Total for all sectors,2008,38,c,S,1339,H,5770,H
8610000US65278,65278,"ZIP 65278 (Renick, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65279,65279,"ZIP 65279 (Rocheport, MO)",00,Total for all sectors,2008,45,268,G,1509,G,7209,G
8610000US65280,65280,"ZIP 65280 (Rush Hill, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65281,65281,"ZIP 65281 (Salisbury, MO)",00,Total for all sectors,2008,104,718,G,4291,G,18708,G
8610000US65282,65282,"ZIP 65282 (Santa Fe, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65283,65283,"ZIP 65283 (Stoutsville, MO)",00,Total for all sectors,2008,5,a,S,S,S,337,H
8610000US65284,65284,"ZIP 65284 (Sturgeon, MO)",00,Total for all sectors,2008,48,230,G,1218,G,5070,G
8610000US65285,65285,"ZIP 65285 (Thompson, MO)",00,Total for all sectors,2008,12,22,G,101,G,478,G
8610000US65286,65286,"ZIP 65286 (Triplett, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65287,65287,"ZIP 65287 (Wooldridge, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65301,65301,"ZIP 65301 (Sedalia, MO)",00,Total for all sectors,2008,946,16208,G,106961,G,446907,G
8610000US65302,65302,"ZIP 65302 (Sedalia, MO)",00,Total for all sectors,2008,30,1166,G,10474,G,42278,G
8610000US65305,65305,"ZIP 65305 (Whiteman Air Force Base, MO)",00,Total for all sectors,2008,26,f,S,7013,H,26544,H
8610000US65320,65320,"ZIP 65320 (Arrow Rock, MO)",00,Total for all sectors,2008,5,9,G,55,G,528,G
8610000US65321,65321,"ZIP 65321 (Blackburn, MO)",00,Total for all sectors,2008,10,21,G,145,G,657,G
8610000US65322,65322,"ZIP 65322 (Blackwater, MO)",00,Total for all sectors,2008,12,b,S,291,H,1405,H
8610000US65323,65323,"ZIP 65323 (Calhoun, MO)",00,Total for all sectors,2008,16,48,H,270,H,1203,H
8610000US65324,65324,"ZIP 65324 (Climax Springs, MO)",00,Total for all sectors,2008,24,82,H,324,H,1805,H
8610000US65325,65325,"ZIP 65325 (Cole Camp, MO)",00,Total for all sectors,2008,73,309,G,1387,G,5897,G
8610000US65326,65326,"ZIP 65326 (Edwards, MO)",00,Total for all sectors,2008,21,63,H,224,H,1006,H
8610000US65327,65327,"ZIP 65327 (Emma, MO)",00,Total for all sectors,2008,7,29,G,155,G,715,G
8610000US65329,65329,"ZIP 65329 (Florence, MO)",00,Total for all sectors,2008,5,9,G,45,G,171,G
8610000US65330,65330,"ZIP 65330 (Gilliam, MO)",00,Total for all sectors,2008,5,a,D,D,D,D,D
8610000US65332,65332,"ZIP 65332 (Green Ridge, MO)",00,Total for all sectors,2008,17,50,G,178,G,670,G
8610000US65333,65333,"ZIP 65333 (Houstonia, MO)",00,Total for all sectors,2008,14,48,G,S,S,2370,H
8610000US65334,65334,"ZIP 65334 (Hughesville, MO)",00,Total for all sectors,2008,8,b,S,135,G,669,G
8610000US65335,65335,"ZIP 65335 (Ionia, MO)",00,Total for all sectors,2008,4,a,D,D,D,D,D
8610000US65336,65336,"ZIP 65336 (Knob Noster, MO)",00,Total for all sectors,2008,90,542,G,3144,G,10483,G
8610000US65337,65337,"ZIP 65337 (La Monte, MO)",00,Total for all sectors,2008,24,199,G,1069,G,4446,G
8610000US65338,65338,"ZIP 65338 (Lincoln, MO)",00,Total for all sectors,2008,59,424,G,2109,G,8434,G
8610000US65339,65339,"ZIP 65339 (Malta Bend, MO)",00,Total for all sectors,2008,11,b,S,656,H,3175,H
8610000US65340,65340,"ZIP 65340 (Marshall, MO)",00,Total for all sectors,2008,409,5685,G,37571,G,159349,G
8610000US65344,65344,"ZIP 65344 (Miami, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65345,65345,"ZIP 65345 (Mora, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65347,65347,"ZIP 65347 (Nelson, MO)",00,Total for all sectors,2008,5,11,G,32,G,142,G
8610000US65348,65348,"ZIP 65348 (Otterville, MO)",00,Total for all sectors,2008,11,49,G,268,H,1192,H
8610000US65349,65349,"ZIP 65349 (Slater, MO)",00,Total for all sectors,2008,42,559,H,2104,H,7970,H
8610000US65350,65350,"ZIP 65350 (Smithton, MO)",00,Total for all sectors,2008,19,61,G,316,G,1261,G
8610000US65351,65351,"ZIP 65351 (Sweet Springs, MO)",00,Total for all sectors,2008,49,448,G,2816,G,11445,G
8610000US65354,65354,"ZIP 65354 (Syracuse, MO)",00,Total for all sectors,2008,12,47,G,189,G,838,G
8610000US65355,65355,"ZIP 65355 (Warsaw, MO)",00,Total for all sectors,2008,248,1757,G,8295,G,34558,G
8610000US65360,65360,"ZIP 65360 (Windsor, MO)",00,Total for all sectors,2008,103,785,G,4355,G,17727,G
8610000US65401,65401,"ZIP 65401 (Rolla, MO)",00,Total for all sectors,2008,844,10183,G,64988,G,266933,G
8610000US65402,65402,"ZIP 65402 (Rolla, MO)",00,Total for all sectors,2008,43,569,G,3253,G,13423,G
8610000US65409,65409,"ZIP 65409 (Rolla, MO)",00,Total for all sectors,2008,3,c,D,D,D,D,D
8610000US65436,65436,"ZIP 65436 (Beulah, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65438,65438,"ZIP 65438 (Birch Tree, MO)",00,Total for all sectors,2008,57,442,G,2102,G,8878,G
8610000US65439,65439,"ZIP 65439 (Bixby, MO)",00,Total for all sectors,2008,9,24,G,106,G,501,G
8610000US65440,65440,"ZIP 65440 (Boss, MO)",00,Total for all sectors,2008,14,f,D,D,D,D,D
8610000US65441,65441,"ZIP 65441 (Bourbon, MO)",00,Total for all sectors,2008,89,1186,H,8708,H,34093,H
8610000US65443,65443,"ZIP 65443 (Brinktown, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65444,65444,"ZIP 65444 (Bucyrus, MO)",00,Total for all sectors,2008,5,a,S,S,S,182,H
8610000US65446,65446,"ZIP 65446 (Cherryville, MO)",00,Total for all sectors,2008,5,8,G,23,G,105,G
8610000US65449,65449,"ZIP 65449 (Cook, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65452,65452,"ZIP 65452 (Crocker, MO)",00,Total for all sectors,2008,53,306,G,1721,G,7079,G
8610000US65453,65453,"ZIP 65453 (Cuba, MO)",00,Total for all sectors,2008,259,2551,G,16115,G,67188,G
8610000US65456,65456,"ZIP 65456 (Davisville, MO)",00,Total for all sectors,2008,6,7,G,48,G,232,G
8610000US65457,65457,"ZIP 65457 (Devils Elbow, MO)",00,Total for all sectors,2008,4,13,G,23,G,145,G
8610000US65459,65459,"ZIP 65459 (Dixon, MO)",00,Total for all sectors,2008,99,583,G,2690,G,11947,H
8610000US65461,65461,"ZIP 65461 (Duke, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65462,65462,"ZIP 65462 (Edgar Springs, MO)",00,Total for all sectors,2008,18,64,H,272,H,1105,H
8610000US65463,65463,"ZIP 65463 (Eldridge, MO)",00,Total for all sectors,2008,8,11,G,34,G,73,G
8610000US65464,65464,"ZIP 65464 (Elk Creek, MO)",00,Total for all sectors,2008,4,46,G,134,G,461,G
8610000US65466,65466,"ZIP 65466 (Eminence, MO)",00,Total for all sectors,2008,49,219,G,989,G,4781,G
8610000US65470,65470,"ZIP 65470 (Falcon, MO)",00,Total for all sectors,2008,7,12,G,45,G,226,G
8610000US65473,65473,"ZIP 65473 (Fort Leonard Wood, MO)",00,Total for all sectors,2008,67,1949,G,17610,G,74112,G
8610000US65483,65483,"ZIP 65483 (Houston, MO)",00,Total for all sectors,2008,180,1816,G,9469,G,39308,G
8610000US65484,65484,"ZIP 65484 (Huggins, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65486,65486,"ZIP 65486 (Iberia, MO)",00,Total for all sectors,2008,61,353,G,1769,G,7383,G
8610000US65501,65501,"ZIP 65501 (Jadwin, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65529,65529,"ZIP 65529 (Jerome, MO)",00,Total for all sectors,2008,3,8,G,20,G,61,G
8610000US65534,65534,"ZIP 65534 (Laquey, MO)",00,Total for all sectors,2008,5,a,D,D,D,D,D
8610000US65535,65535,"ZIP 65535 (Leasburg, MO)",00,Total for all sectors,2008,18,78,H,248,H,1309,H
8610000US65536,65536,"ZIP 65536 (Lebanon, MO)",00,Total for all sectors,2008,751,12285,G,77846,G,316384,G
8610000US65542,65542,"ZIP 65542 (Licking, MO)",00,Total for all sectors,2008,98,757,G,4592,G,19709,G
8610000US65543,65543,"ZIP 65543 (Lynchburg, MO)",00,Total for all sectors,2008,4,a,S,54,G,213,G
8610000US65546,65546,"ZIP 65546 (Montier, MO)",00,Total for all sectors,2008,1,a,D,D,D,D,D
8610000US65548,65548,"ZIP 65548 (Mountain View, MO)",00,Total for all sectors,2008,152,1552,G,8723,G,35671,G
8610000US65550,65550,"ZIP 65550 (Newburg, MO)",00,Total for all sectors,2008,31,77,G,400,G,1483,G
8610000US65552,65552,"ZIP 65552 (Plato, MO)",00,Total for all sectors,2008,10,91,H,805,H,3465,H
8610000US65555,65555,"ZIP 65555 (Raymondville, MO)",00,Total for all sectors,2008,15,44,H,231,H,817,H
8610000US65556,65556,"ZIP 65556 (Richland, MO)",00,Total for all sectors,2008,92,779,G,3809,G,15410,G
8610000US65557,65557,"ZIP 65557 (Roby, MO)",00,Total for all sectors,2008,8,a,D,D,D,D,D
8610000US65559,65559,"ZIP 65559 (Saint James, MO)",00,Total for all sectors,2008,206,3042,H,22518,H,93328,H
8610000US65560,65560,"ZIP 65560 (Salem, MO)",00,Total for all sectors,2008,360,3055,H,20172,H,83991,H
8610000US65565,65565,"ZIP 65565 (Steelville, MO)",00,Total for all sectors,2008,146,878,G,4537,G,20812,G
8610000US65566,65566,"ZIP 65566 (Viburnum, MO)",00,Total for all sectors,2008,176,f,D,D,D,D,D
8610000US65567,65567,"ZIP 65567 (Stoutland, MO)",00,Total for all sectors,2008,13,86,G,485,G,1942,G
8610000US65570,65570,"ZIP 65570 (Success, MO)",00,Total for all sectors,2008,6,10,G,32,G,152,G
8610000US65571,65571,"ZIP 65571 (Summersville, MO)",00,Total for all sectors,2008,37,200,G,902,G,3919,G
8610000US65580,65580,"ZIP 65580 (Vichy, MO)",00,Total for all sectors,2008,11,c,D,D,D,D,D
8610000US65582,65582,"ZIP 65582 (Vienna, MO)",00,Total for all sectors,2008,60,465,G,2038,G,8154,G
8610000US65583,65583,"ZIP 65583 (Waynesville, MO)",00,Total for all sectors,2008,194,2064,G,10072,G,43084,G
8610000US65584,65584,"ZIP 65584 (Saint Robert, MO)",00,Total for all sectors,2008,244,2636,G,12489,H,51483,H
8610000US65588,65588,"ZIP 65588 (Winona, MO)",00,Total for all sectors,2008,44,e,S,S,S,7714,H
8610000US65589,65589,"ZIP 65589 (Yukon, MO)",00,Total for all sectors,2008,2,a,D,D,D,D,D
8610000US65590,65590,"ZIP 65590 (Long Lane, MO)",00,Total for all sectors,2008,14,39,G,108,G,486,G
8610000US65591,65591,"ZIP 65591 (Montreal, MO)",00,Total for all sectors,2008,15,36,G,139,H,756,H
8610000US65601,65601,"ZIP 65601 (Aldrich, MO)",00,Total for all sectors,2008,6,a,S,54,G,254,G
8610000US65603,65603,"ZIP 65603 (Arcola, MO)",00,Total for all sectors,2008,6,b,S,94,G,451,G
8610000US65604,65604,"ZIP 65604 (Ash Grove, MO)",00,Total for all sectors,2008,56,375,G,1778,G,7378,G
8610000US65605,65605,"ZIP 65605 (Aurora, MO)",00,Total for all sectors,2008,259,3180,G,20143,G,81392,G
8610000US65606,65606,"ZIP 65606 (Alton, MO)",00,Total for all sectors,2008,60,950,H,3986,H,18492,H
