GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQ1T,PAYANT
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US63567,63567,"ZIP 63567 (Worthington, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63601,63601,"ZIP 63601 (Park Hills, MO)",00,Total for all sectors,2004,356,4576,22647,96879
8610000US63620,63620,"ZIP 63620 (Annapolis, MO)",00,Total for all sectors,2004,36,237,2477,10881
8610000US63621,63621,"ZIP 63621 (Arcadia, MO)",00,Total for all sectors,2004,43,230,821,3489
8610000US63622,63622,"ZIP 63622 (Belgrade, MO)",00,Total for all sectors,2004,12,44,170,831
8610000US63623,63623,"ZIP 63623 (Belleview, MO)",00,Total for all sectors,2004,18,108,378,1984
8610000US63624,63624,"ZIP 63624 (Bismarck, MO)",00,Total for all sectors,2004,41,284,1333,5501
8610000US63625,63625,"ZIP 63625 (Black, MO)",00,Total for all sectors,2004,9,164,489,2131
8610000US63626,63626,"ZIP 63626 (Blackwell, MO)",00,Total for all sectors,2004,9,23,69,365
8610000US63627,63627,"ZIP 63627 (Bloomsdale, MO)",00,Total for all sectors,2004,49,396,3246,14733
8610000US63628,63628,"ZIP 63628 (Bonne Terre, MO)",00,Total for all sectors,2004,217,1430,6439,30094
8610000US63629,63629,"ZIP 63629 (Bunker, MO)",00,Total for all sectors,2004,36,433,3315,14594
8610000US63630,63630,"ZIP 63630 (Cadet, MO)",00,Total for all sectors,2004,55,264,1188,5118
8610000US63631,63631,"ZIP 63631 (Caledonia, MO)",00,Total for all sectors,2004,10,c,D,D
8610000US63633,63633,"ZIP 63633 (Centerville, MO)",00,Total for all sectors,2004,15,56,215,1084
8610000US63636,63636,"ZIP 63636 (Des Arc, MO)",00,Total for all sectors,2004,12,17,47,172
8610000US63637,63637,"ZIP 63637 (Doe Run, MO)",00,Total for all sectors,2004,11,109,300,1260
8610000US63638,63638,"ZIP 63638 (Ellington, MO)",00,Total for all sectors,2004,80,576,3177,13722
8610000US63640,63640,"ZIP 63640 (Farmington, MO)",00,Total for all sectors,2004,753,13114,68681,284697
8610000US63645,63645,"ZIP 63645 (Fredericktown, MO)",00,Total for all sectors,2004,245,2642,11681,49440
8610000US63646,63646,"ZIP 63646 (Glover, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63648,63648,"ZIP 63648 (Irondale, MO)",00,Total for all sectors,2004,17,23,46,329
8610000US63650,63650,"ZIP 63650 (Ironton, MO)",00,Total for all sectors,2004,109,652,2415,10030
8610000US63651,63651,"ZIP 63651 (Knob Lick, MO)",00,Total for all sectors,2004,3,b,D,D
8610000US63653,63653,"ZIP 63653 (Leadwood, MO)",00,Total for all sectors,2004,7,20,52,229
8610000US63654,63654,"ZIP 63654 (Lesterville, MO)",00,Total for all sectors,2004,20,48,155,1484
8610000US63655,63655,"ZIP 63655 (Marquand, MO)",00,Total for all sectors,2004,32,82,299,1374
8610000US63656,63656,"ZIP 63656 (Middle Brook, MO)",00,Total for all sectors,2004,10,12,49,185
8610000US63660,63660,"ZIP 63660 (Mineral Point, MO)",00,Total for all sectors,2004,45,238,1358,6147
8610000US63661,63661,"ZIP 63661 (New Offenburg, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63662,63662,"ZIP 63662 (Patton, MO)",00,Total for all sectors,2004,16,145,521,2339
8610000US63663,63663,"ZIP 63663 (Pilot Knob, MO)",00,Total for all sectors,2004,34,152,385,1776
8610000US63664,63664,"ZIP 63664 (Potosi, MO)",00,Total for all sectors,2004,237,2253,9680,41195
8610000US63665,63665,"ZIP 63665 (Redford, MO)",00,Total for all sectors,2004,4,5,8,27
8610000US63666,63666,"ZIP 63666 (Reynolds, MO)",00,Total for all sectors,2004,4,64,398,2371
8610000US63670,63670,"ZIP 63670 (Sainte Genevieve, MO)",00,Total for all sectors,2004,304,4222,27391,119727
8610000US63673,63673,"ZIP 63673 (Saint Mary, MO)",00,Total for all sectors,2004,32,282,460,2069
8610000US63674,63674,"ZIP 63674 (Tiff, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63675,63675,"ZIP 63675 (Vulcan, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63701,63701,"ZIP 63701 (Cape Girardeau, MO)",00,Total for all sectors,2004,1041,17599,116145,476454
8610000US63702,63702,"ZIP 63702 (Cape Girardeau, MO)",00,Total for all sectors,2004,88,1947,12981,50328
8610000US63703,63703,"ZIP 63703 (Cape Girardeau, MO)",00,Total for all sectors,2004,574,9971,72739,303464
8610000US63705,63705,"ZIP 63705 (Cape Girardeau, MO)",00,Total for all sectors,2004,2,b,D,D
8610000US63730,63730,"ZIP 63730 (Advance, MO)",00,Total for all sectors,2004,89,820,3889,18012
8610000US63732,63732,"ZIP 63732 (Altenburg, MO)",00,Total for all sectors,2004,18,148,1026,4108
8610000US63735,63735,"ZIP 63735 (Bell City, MO)",00,Total for all sectors,2004,13,57,218,905
8610000US63736,63736,"ZIP 63736 (Benton, MO)",00,Total for all sectors,2004,56,404,1948,9735
8610000US63739,63739,"ZIP 63739 (Burfordville, MO)",00,Total for all sectors,2004,6,21,53,267
8610000US63740,63740,"ZIP 63740 (Chaffee, MO)",00,Total for all sectors,2004,96,734,3005,12172
8610000US63742,63742,"ZIP 63742 (Commerce, MO)",00,Total for all sectors,2004,4,10,36,217
8610000US63743,63743,"ZIP 63743 (Daisy, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63744,63744,"ZIP 63744 (Delta, MO)",00,Total for all sectors,2004,8,30,106,542
8610000US63745,63745,"ZIP 63745 (Dutchtown, MO)",00,Total for all sectors,2004,5,11,27,135
8610000US63746,63746,"ZIP 63746 (Farrar, MO)",00,Total for all sectors,2004,3,b,D,D
8610000US63747,63747,"ZIP 63747 (Friedheim, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63748,63748,"ZIP 63748 (Frohna, MO)",00,Total for all sectors,2004,15,191,1282,6011
8610000US63750,63750,"ZIP 63750 (Gipsy, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63751,63751,"ZIP 63751 (Glenallen, MO)",00,Total for all sectors,2004,14,47,169,789
8610000US63752,63752,"ZIP 63752 (Gordonville, MO)",00,Total for all sectors,2004,5,67,454,1776
8610000US63753,63753,"ZIP 63753 (Grassy, MO)",00,Total for all sectors,2004,4,a,D,D
8610000US63755,63755,"ZIP 63755 (Jackson, MO)",00,Total for all sectors,2004,592,7044,37476,155691
8610000US63758,63758,"ZIP 63758 (Kelso, MO)",00,Total for all sectors,2004,13,65,608,1730
8610000US63760,63760,"ZIP 63760 (Leopold, MO)",00,Total for all sectors,2004,11,45,133,512
8610000US63763,63763,"ZIP 63763 (Mc Gee, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63764,63764,"ZIP 63764 (Marble Hill, MO)",00,Total for all sectors,2004,150,1033,4487,20205
8610000US63766,63766,"ZIP 63766 (Millersville, MO)",00,Total for all sectors,2004,23,78,238,1137
8610000US63767,63767,"ZIP 63767 (Morley, MO)",00,Total for all sectors,2004,11,84,492,2004
8610000US63769,63769,"ZIP 63769 (Oak Ridge, MO)",00,Total for all sectors,2004,20,88,413,2492
8610000US63770,63770,"ZIP 63770 (Old Appleton, MO)",00,Total for all sectors,2004,7,52,345,1490
8610000US63771,63771,"ZIP 63771 (Oran, MO)",00,Total for all sectors,2004,47,353,1762,8246
8610000US63774,63774,"ZIP 63774 (Perkins, MO)",00,Total for all sectors,2004,3,5,11,48
8610000US63775,63775,"ZIP 63775 (Perryville, MO)",00,Total for all sectors,2004,449,7209,46249,195020
8610000US63776,63776,"ZIP 63776 (Mc Bride, MO)",00,Total for all sectors,2004,7,f,D,D
8610000US63779,63779,"ZIP 63779 (Pocahontas, MO)",00,Total for all sectors,2004,7,61,290,1240
8610000US63780,63780,"ZIP 63780 (Scott City, MO)",00,Total for all sectors,2004,148,1453,10145,43656
8610000US63781,63781,"ZIP 63781 (Sedgewickville, MO)",00,Total for all sectors,2004,19,70,302,1359
8610000US63782,63782,"ZIP 63782 (Sturdivant, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63783,63783,"ZIP 63783 (Uniontown, MO)",00,Total for all sectors,2004,8,34,147,555
8610000US63784,63784,"ZIP 63784 (Vanduser, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63785,63785,"ZIP 63785 (Whitewater, MO)",00,Total for all sectors,2004,18,60,239,1032
8610000US63787,63787,"ZIP 63787 (Zalma, MO)",00,Total for all sectors,2004,6,21,95,380
8610000US63801,63801,"ZIP 63801 (Sikeston, MO)",00,Total for all sectors,2004,900,13022,72462,315075
8610000US63820,63820,"ZIP 63820 (Anniston, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63821,63821,"ZIP 63821 (Arbyrd, MO)",00,Total for all sectors,2004,17,81,378,1922
8610000US63822,63822,"ZIP 63822 (Bernie, MO)",00,Total for all sectors,2004,60,608,2666,10708
8610000US63823,63823,"ZIP 63823 (Bertrand, MO)",00,Total for all sectors,2004,20,144,438,1950
8610000US63824,63824,"ZIP 63824 (Blodgett, MO)",00,Total for all sectors,2004,2,b,D,D
8610000US63825,63825,"ZIP 63825 (Bloomfield, MO)",00,Total for all sectors,2004,60,621,3284,14736
8610000US63826,63826,"ZIP 63826 (Braggadocio, MO)",00,Total for all sectors,2004,4,b,D,D
8610000US63827,63827,"ZIP 63827 (Bragg City, MO)",00,Total for all sectors,2004,10,59,344,1586
8610000US63828,63828,"ZIP 63828 (Canalou, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63829,63829,"ZIP 63829 (Cardwell, MO)",00,Total for all sectors,2004,19,118,390,1983
8610000US63830,63830,"ZIP 63830 (Caruthersville, MO)",00,Total for all sectors,2004,165,2224,9858,42973
8610000US63833,63833,"ZIP 63833 (Catron, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63834,63834,"ZIP 63834 (Charleston, MO)",00,Total for all sectors,2004,154,1537,8888,35931
8610000US63837,63837,"ZIP 63837 (Clarkton, MO)",00,Total for all sectors,2004,33,565,1503,6292
8610000US63839,63839,"ZIP 63839 (Cooter, MO)",00,Total for all sectors,2004,5,b,D,D
8610000US63840,63840,"ZIP 63840 (Deering, MO)",00,Total for all sectors,2004,3,17,70,297
8610000US63841,63841,"ZIP 63841 (Dexter, MO)",00,Total for all sectors,2004,418,6374,31871,134414
8610000US63845,63845,"ZIP 63845 (East Prairie, MO)",00,Total for all sectors,2004,114,782,2568,11476
8610000US63846,63846,"ZIP 63846 (Essex, MO)",00,Total for all sectors,2004,21,52,277,1400
8610000US63848,63848,"ZIP 63848 (Gideon, MO)",00,Total for all sectors,2004,23,172,537,2503
8610000US63849,63849,"ZIP 63849 (Gobler, MO)",00,Total for all sectors,2004,3,6,23,99
8610000US63850,63850,"ZIP 63850 (Grayridge, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63851,63851,"ZIP 63851 (Hayti, MO)",00,Total for all sectors,2004,117,1673,8623,37810
8610000US63852,63852,"ZIP 63852 (Holcomb, MO)",00,Total for all sectors,2004,19,149,883,3985
8610000US63853,63853,"ZIP 63853 (Holland, MO)",00,Total for all sectors,2004,3,16,125,483
8610000US63855,63855,"ZIP 63855 (Hornersville, MO)",00,Total for all sectors,2004,17,167,1134,4320
8610000US63857,63857,"ZIP 63857 (Kennett, MO)",00,Total for all sectors,2004,439,4411,19004,80064
8610000US63860,63860,"ZIP 63860 (Kewanee, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63862,63862,"ZIP 63862 (Lilbourn, MO)",00,Total for all sectors,2004,29,91,295,1284
8610000US63863,63863,"ZIP 63863 (Malden, MO)",00,Total for all sectors,2004,203,1853,10314,45189
8610000US63866,63866,"ZIP 63866 (Marston, MO)",00,Total for all sectors,2004,9,307,3906,15456
8610000US63867,63867,"ZIP 63867 (Matthews, MO)",00,Total for all sectors,2004,26,315,1323,5834
8610000US63868,63868,"ZIP 63868 (Morehouse, MO)",00,Total for all sectors,2004,11,139,816,3347
8610000US63869,63869,"ZIP 63869 (New Madrid, MO)",00,Total for all sectors,2004,88,1747,16557,68169
8610000US63870,63870,"ZIP 63870 (Parma, MO)",00,Total for all sectors,2004,20,96,493,2703
8610000US63873,63873,"ZIP 63873 (Portageville, MO)",00,Total for all sectors,2004,116,1142,5815,25329
8610000US63874,63874,"ZIP 63874 (Risco, MO)",00,Total for all sectors,2004,7,34,118,297
8610000US63875,63875,"ZIP 63875 (Rives, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63876,63876,"ZIP 63876 (Senath, MO)",00,Total for all sectors,2004,39,358,1656,7647
8610000US63877,63877,"ZIP 63877 (Steele, MO)",00,Total for all sectors,2004,66,408,1635,7525
8610000US63878,63878,"ZIP 63878 (Tallapoosa, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63879,63879,"ZIP 63879 (Wardell, MO)",00,Total for all sectors,2004,12,56,74,290
8610000US63880,63880,"ZIP 63880 (Whiteoak, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63882,63882,"ZIP 63882 (Wyatt, MO)",00,Total for all sectors,2004,8,80,277,1109
8610000US63901,63901,"ZIP 63901 (Poplar Bluff, MO)",00,Total for all sectors,2004,1191,14837,81169,352662
8610000US63902,63902,"ZIP 63902 (Poplar Bluff, MO)",00,Total for all sectors,2004,57,1078,5242,21224
8610000US63931,63931,"ZIP 63931 (Briar, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63932,63932,"ZIP 63932 (Broseley, MO)",00,Total for all sectors,2004,17,116,346,1536
8610000US63933,63933,"ZIP 63933 (Campbell, MO)",00,Total for all sectors,2004,61,363,1657,7076
8610000US63934,63934,"ZIP 63934 (Clubb, MO)",00,Total for all sectors,2004,6,13,28,104
8610000US63935,63935,"ZIP 63935 (Doniphan, MO)",00,Total for all sectors,2004,218,2365,8953,37992
8610000US63936,63936,"ZIP 63936 (Dudley, MO)",00,Total for all sectors,2004,12,e,D,D
8610000US63937,63937,"ZIP 63937 (Ellsinore, MO)",00,Total for all sectors,2004,39,272,1177,4779
8610000US63939,63939,"ZIP 63939 (Fairdealing, MO)",00,Total for all sectors,2004,18,156,381,1671
8610000US63940,63940,"ZIP 63940 (Fisk, MO)",00,Total for all sectors,2004,14,59,215,988
8610000US63941,63941,"ZIP 63941 (Fremont, MO)",00,Total for all sectors,2004,9,21,86,377
8610000US63942,63942,"ZIP 63942 (Gatewood, MO)",00,Total for all sectors,2004,14,52,195,952
8610000US63943,63943,"ZIP 63943 (Grandin, MO)",00,Total for all sectors,2004,10,101,941,1961
8610000US63944,63944,"ZIP 63944 (Greenville, MO)",00,Total for all sectors,2004,29,140,622,2780
8610000US63945,63945,"ZIP 63945 (Harviell, MO)",00,Total for all sectors,2004,15,86,209,826
8610000US63947,63947,"ZIP 63947 (Hiram, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63950,63950,"ZIP 63950 (Lodi, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63951,63951,"ZIP 63951 (Lowndes, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US63952,63952,"ZIP 63952 (Mill Spring, MO)",00,Total for all sectors,2004,3,10,56,239
8610000US63953,63953,"ZIP 63953 (Naylor, MO)",00,Total for all sectors,2004,17,111,350,1537
8610000US63954,63954,"ZIP 63954 (Neelyville, MO)",00,Total for all sectors,2004,26,138,304,1374
8610000US63955,63955,"ZIP 63955 (Oxly, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US63956,63956,"ZIP 63956 (Patterson, MO)",00,Total for all sectors,2004,17,63,245,945
8610000US63957,63957,"ZIP 63957 (Piedmont, MO)",00,Total for all sectors,2004,156,1157,5070,22590
8610000US63960,63960,"ZIP 63960 (Puxico, MO)",00,Total for all sectors,2004,60,415,1450,6578
8610000US63961,63961,"ZIP 63961 (Qulin, MO)",00,Total for all sectors,2004,27,87,289,1518
8610000US63963,63963,"ZIP 63963 (Shook, MO)",00,Total for all sectors,2004,2,a,D,D
8610000US63964,63964,"ZIP 63964 (Silva, MO)",00,Total for all sectors,2004,15,35,114,482
8610000US63965,63965,"ZIP 63965 (Van Buren, MO)",00,Total for all sectors,2004,114,676,2875,12934
8610000US63966,63966,"ZIP 63966 (Wappapello, MO)",00,Total for all sectors,2004,36,138,278,1279
8610000US63967,63967,"ZIP 63967 (Williamsville, MO)",00,Total for all sectors,2004,30,123,308,1251
8610000US64001,64001,"ZIP 64001 (Alma, MO)",00,Total for all sectors,2004,27,115,485,2143
8610000US64011,64011,"ZIP 64011 (Bates City, MO)",00,Total for all sectors,2004,51,342,1916,9165
8610000US64012,64012,"ZIP 64012 (Belton, MO)",00,Total for all sectors,2004,492,5229,29727,127598
8610000US64013,64013,"ZIP 64013 (Blue Springs, MO)",00,Total for all sectors,2004,54,306,1905,7982
8610000US64014,64014,"ZIP 64014 (Blue Springs, MO)",00,Total for all sectors,2004,463,5075,27450,122315
8610000US64015,64015,"ZIP 64015 (Blue Springs, MO)",00,Total for all sectors,2004,859,8232,52440,228943
8610000US64016,64016,"ZIP 64016 (Buckner, MO)",00,Total for all sectors,2004,69,408,2454,10413
8610000US64017,64017,"ZIP 64017 (Camden, MO)",00,Total for all sectors,2004,8,8,42,278
8610000US64018,64018,"ZIP 64018 (Camden Point, MO)",00,Total for all sectors,2004,8,33,143,497
8610000US64019,64019,"ZIP 64019 (Centerview, MO)",00,Total for all sectors,2004,34,363,784,3687
8610000US64020,64020,"ZIP 64020 (Concordia, MO)",00,Total for all sectors,2004,111,1471,7679,32572
8610000US64021,64021,"ZIP 64021 (Corder, MO)",00,Total for all sectors,2004,15,42,198,851
8610000US64024,64024,"ZIP 64024 (Excelsior Springs, MO)",00,Total for all sectors,2004,319,4018,22664,93373
8610000US64028,64028,"ZIP 64028 (Farley, MO)",00,Total for all sectors,2004,6,21,124,562
8610000US64029,64029,"ZIP 64029 (Grain Valley, MO)",00,Total for all sectors,2004,254,3634,25933,110507
8610000US64030,64030,"ZIP 64030 (Grandview, MO)",00,Total for all sectors,2004,618,10940,77937,336961
8610000US64034,64034,"ZIP 64034 (Greenwood, MO)",00,Total for all sectors,2004,128,1254,7849,37359
8610000US64035,64035,"ZIP 64035 (Hardin, MO)",00,Total for all sectors,2004,8,27,104,488
8610000US64036,64036,"ZIP 64036 (Henrietta, MO)",00,Total for all sectors,2004,17,151,894,3867
8610000US64037,64037,"ZIP 64037 (Higginsville, MO)",00,Total for all sectors,2004,160,1559,6836,29456
8610000US64040,64040,"ZIP 64040 (Holden, MO)",00,Total for all sectors,2004,137,800,3155,13648
8610000US64048,64048,"ZIP 64048 (Holt, MO)",00,Total for all sectors,2004,66,415,1557,7516
8610000US64050,64050,"ZIP 64050 (Independence, MO)",00,Total for all sectors,2004,505,7009,57747,256873
8610000US64051,64051,"ZIP 64051 (Independence, MO)",00,Total for all sectors,2004,33,918,5184,21080
8610000US64052,64052,"ZIP 64052 (Independence, MO)",00,Total for all sectors,2004,245,2214,11234,47000
8610000US64053,64053,"ZIP 64053 (Independence, MO)",00,Total for all sectors,2004,59,499,2845,12627
8610000US64054,64054,"ZIP 64054 (Independence, MO)",00,Total for all sectors,2004,71,755,5575,22289
8610000US64055,64055,"ZIP 64055 (Independence, MO)",00,Total for all sectors,2004,1109,13640,79414,330362
8610000US64056,64056,"ZIP 64056 (Independence, MO)",00,Total for all sectors,2004,187,3313,24482,100769
8610000US64057,64057,"ZIP 64057 (Independence, MO)",00,Total for all sectors,2004,411,6954,36473,153806
8610000US64058,64058,"ZIP 64058 (Independence, MO)",00,Total for all sectors,2004,71,791,4404,20572
8610000US64060,64060,"ZIP 64060 (Kearney, MO)",00,Total for all sectors,2004,277,2375,16299,65749
8610000US64061,64061,"ZIP 64061 (Kingsville, MO)",00,Total for all sectors,2004,45,321,3983,27178
8610000US64062,64062,"ZIP 64062 (Lawson, MO)",00,Total for all sectors,2004,101,832,3042,13923
8610000US64063,64063,"ZIP 64063 (Lees Summit, MO)",00,Total for all sectors,2004,793,10528,74660,304383
8610000US64064,64064,"ZIP 64064 (Lees Summit, MO)",00,Total for all sectors,2004,339,3381,25583,112413
8610000US64065,64065,"ZIP 64065 (Lees Summit, MO)",00,Total for all sectors,2004,4,f,D,D
8610000US64066,64066,"ZIP 64066 (Levasy, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US64067,64067,"ZIP 64067 (Lexington, MO)",00,Total for all sectors,2004,186,1662,7675,33688
8610000US64068,64068,"ZIP 64068 (Liberty, MO)",00,Total for all sectors,2004,861,13114,95562,407614
8610000US64069,64069,"ZIP 64069 (Liberty, MO)",00,Total for all sectors,2004,17,131,1051,4339
8610000US64070,64070,"ZIP 64070 (Lone Jack, MO)",00,Total for all sectors,2004,63,240,1047,5425
8610000US64071,64071,"ZIP 64071 (Mayview, MO)",00,Total for all sectors,2004,10,42,217,962
8610000US64072,64072,"ZIP 64072 (Missouri City, MO)",00,Total for all sectors,2004,3,a,D,D
8610000US64073,64073,"ZIP 64073 (Mosby, MO)",00,Total for all sectors,2004,3,b,D,D
8610000US64074,64074,"ZIP 64074 (Napoleon, MO)",00,Total for all sectors,2004,9,49,340,2471
8610000US64075,64075,"ZIP 64075 (Oak Grove, MO)",00,Total for all sectors,2004,229,1887,9049,38904
8610000US64076,64076,"ZIP 64076 (Odessa, MO)",00,Total for all sectors,2004,227,1682,6561,30081
8610000US64077,64077,"ZIP 64077 (Orrick, MO)",00,Total for all sectors,2004,27,270,1266,6278
8610000US64078,64078,"ZIP 64078 (Peculiar, MO)",00,Total for all sectors,2004,153,1220,6337,30148
8610000US64079,64079,"ZIP 64079 (Platte City, MO)",00,Total for all sectors,2004,266,2071,10638,50234
8610000US64080,64080,"ZIP 64080 (Pleasant Hill, MO)",00,Total for all sectors,2004,269,1590,8308,39427
8610000US64081,64081,"ZIP 64081 (Lees Summit, MO)",00,Total for all sectors,2004,450,7016,48429,205145
8610000US64082,64082,"ZIP 64082 (Lees Summit, MO)",00,Total for all sectors,2004,176,1499,9606,43119
8610000US64083,64083,"ZIP 64083 (Raymore, MO)",00,Total for all sectors,2004,296,2983,13361,61455
8610000US64084,64084,"ZIP 64084 (Rayville, MO)",00,Total for all sectors,2004,16,73,581,2253
8610000US64085,64085,"ZIP 64085 (Richmond, MO)",00,Total for all sectors,2004,213,2377,12212,50535
8610000US64086,64086,"ZIP 64086 (Lees Summit, MO)",00,Total for all sectors,2004,463,6194,45154,189489
8610000US64088,64088,"ZIP 64088 (Sibley, MO)",00,Total for all sectors,2004,18,159,2103,8353
8610000US64089,64089,"ZIP 64089 (Smithville, MO)",00,Total for all sectors,2004,221,1520,7839,35695
8610000US64090,64090,"ZIP 64090 (Strasburg, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US64092,64092,"ZIP 64092 (Waldron, MO)",00,Total for all sectors,2004,4,35,198,834
8610000US64093,64093,"ZIP 64093 (Warrensburg, MO)",00,Total for all sectors,2004,563,6986,33414,149417
8610000US64096,64096,"ZIP 64096 (Waverly, MO)",00,Total for all sectors,2004,27,171,824,3898
8610000US64097,64097,"ZIP 64097 (Wellington, MO)",00,Total for all sectors,2004,23,109,553,2463
8610000US64098,64098,"ZIP 64098 (Weston, MO)",00,Total for all sectors,2004,90,652,6961,24815
8610000US64101,64101,"ZIP 64101 (Kansas City, MO)",00,Total for all sectors,2004,85,2556,24635,97875
8610000US64102,64102,"ZIP 64102 (Kansas City, MO)",00,Total for all sectors,2004,90,1639,22684,88988
8610000US64105,64105,"ZIP 64105 (Kansas City, MO)",00,Total for all sectors,2004,732,21437,291698,1142602
8610000US64106,64106,"ZIP 64106 (Kansas City, MO)",00,Total for all sectors,2004,616,15608,212722,785685
8610000US64108,64108,"ZIP 64108 (Kansas City, MO)",00,Total for all sectors,2004,973,34602,349444,1377266
8610000US64109,64109,"ZIP 64109 (Kansas City, MO)",00,Total for all sectors,2004,151,2577,16184,68874
8610000US64110,64110,"ZIP 64110 (Kansas City, MO)",00,Total for all sectors,2004,264,3621,28218,105737
8610000US64111,64111,"ZIP 64111 (Kansas City, MO)",00,Total for all sectors,2004,1262,25838,315932,1166535
8610000US64112,64112,"ZIP 64112 (Kansas City, MO)",00,Total for all sectors,2004,673,13952,134565,575432
8610000US64113,64113,"ZIP 64113 (Kansas City, MO)",00,Total for all sectors,2004,303,1960,10455,46248
8610000US64114,64114,"ZIP 64114 (Kansas City, MO)",00,Total for all sectors,2004,971,19939,194014,842428
8610000US64116,64116,"ZIP 64116 (Kansas City, MO)",00,Total for all sectors,2004,998,21786,207204,861793
8610000US64117,64117,"ZIP 64117 (Kansas City, MO)",00,Total for all sectors,2004,182,6941,110877,410636
8610000US64118,64118,"ZIP 64118 (Kansas City, MO)",00,Total for all sectors,2004,815,9177,60462,249302
8610000US64119,64119,"ZIP 64119 (Kansas City, MO)",00,Total for all sectors,2004,532,11940,133624,575413
8610000US64120,64120,"ZIP 64120 (Kansas City, MO)",00,Total for all sectors,2004,428,15433,153122,676025
8610000US64121,64121,"ZIP 64121 (Kansas City, MO)",00,Total for all sectors,2004,1,a,D,D
8610000US64123,64123,"ZIP 64123 (Kansas City, MO)",00,Total for all sectors,2004,93,876,4716,20913
8610000US64124,64124,"ZIP 64124 (Kansas City, MO)",00,Total for all sectors,2004,141,1299,7643,31930
8610000US64125,64125,"ZIP 64125 (Kansas City, MO)",00,Total for all sectors,2004,56,743,6128,24264
8610000US64126,64126,"ZIP 64126 (Kansas City, MO)",00,Total for all sectors,2004,128,2182,17493,74030
8610000US64127,64127,"ZIP 64127 (Kansas City, MO)",00,Total for all sectors,2004,309,4599,31000,137105
8610000US64128,64128,"ZIP 64128 (Kansas City, MO)",00,Total for all sectors,2004,135,2269,24684,101752
8610000US64129,64129,"ZIP 64129 (Kansas City, MO)",00,Total for all sectors,2004,200,5418,87947,311608
8610000US64130,64130,"ZIP 64130 (Kansas City, MO)",00,Total for all sectors,2004,243,4762,47587,182143
8610000US64131,64131,"ZIP 64131 (Kansas City, MO)",00,Total for all sectors,2004,546,12884,126123,521177
8610000US64132,64132,"ZIP 64132 (Kansas City, MO)",00,Total for all sectors,2004,204,6261,64159,275650
8610000US64133,64133,"ZIP 64133 (Kansas City, MO)",00,Total for all sectors,2004,839,13163,91216,388508
8610000US64134,64134,"ZIP 64134 (Kansas City, MO)",00,Total for all sectors,2004,249,2481,15954,65873
8610000US64136,64136,"ZIP 64136 (Kansas City, MO)",00,Total for all sectors,2004,44,580,2502,10979
8610000US64137,64137,"ZIP 64137 (Kansas City, MO)",00,Total for all sectors,2004,205,5509,42739,207671
8610000US64138,64138,"ZIP 64138 (Kansas City, MO)",00,Total for all sectors,2004,348,5252,34524,136692
8610000US64139,64139,"ZIP 64139 (Kansas City, MO)",00,Total for all sectors,2004,27,1244,10115,41461
8610000US64141,64141,"ZIP 64141 (Kansas City, MO)",00,Total for all sectors,2004,40,23825,139478,607555
8610000US64145,64145,"ZIP 64145 (Kansas City, MO)",00,Total for all sectors,2004,180,4543,24818,113190
8610000US64146,64146,"ZIP 64146 (Kansas City, MO)",00,Total for all sectors,2004,22,231,4736,16860
8610000US64147,64147,"ZIP 64147 (Kansas City, MO)",00,Total for all sectors,2004,17,429,3278,14974
8610000US64148,64148,"ZIP 64148 (Kansas City, MO)",00,Total for all sectors,2004,19,97,614,3156
8610000US64149,64149,"ZIP 64149 (Kansas City, MO)",00,Total for all sectors,2004,19,120,746,3995
8610000US64150,64150,"ZIP 64150 (Riverside, MO)",00,Total for all sectors,2004,175,4625,36875,157820
